,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,incubation_temp,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind
20,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),20,,aq1h2skvmxhsbb4,-55.0,,,,,,,ct1h2pwneqvysub:20,,,,,,,
21,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),21,,aq1h2skvmxjwhf4,-55.0,,,,,,,ct1h2pwneqvysub:21,,,,,,,
22,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),22,,aq1h2skvmxjwhf6,-55.0,,,,,,,ct1h2pwneqvysub:22,,,,,,,
23,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),23,,aq1h2skvmxjwhf8,-55.0,,,,,,,ct1h2pwneqvysub:23,,,,,,,
24,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),24,,aq1h2skvmxm2qk6,-55.0,,,,,,,ct1h2pwneqvysub:24,,,,,,,
25,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),25,,aq1h2skvmxn6wq6,-55.0,,,,,,,ct1h2pwneqvysub:25,,,,,,,
26,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),26,,aq1h2skvmxn6wq8,-55.0,,,,,,,ct1h2pwneqvysub:26,,,,,,,
27,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),27,,aq1h2skvmxpb4u7,-55.0,,,,,,,ct1h2pwneqvysub:27,,,,,,,
28,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),28,,aq1h2skvmxpb4u9,-55.0,,,,,,,ct1h2pwneqvysub:28,,,,,,,
29,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),29,,aq1h2skvmxqfay8,-55.0,,,,,,,ct1h2pwneqvysub:29,,,,,,,
30,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),30,,aq1h2skvmxqfaya,-55.0,,,,,,,ct1h2pwneqvysub:30,,,,,,,
31,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),31,,aq1h2skvmxrkh49,-55.0,,,,,,,ct1h2pwneqvysub:31,,,,,,,
32,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),32,,aq1h2skvmxrkh4b,-55.0,,,,,,,ct1h2pwneqvysub:32,,,,,,,
33,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),33,,aq1h2skvmxsqq8a,-55.0,,,,,,,ct1h2pwneqvysub:33,,,,,,,
34,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),34,,aq1h2skvmxsqq8c,-55.0,,,,,,,ct1h2pwneqvysub:34,,,,,,,
