,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
14,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),14,,aq1gfc5zgafpgqk,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:2,,,,,,
15,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),15,,aq1gfc5zgafpgqn,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:3,,,,,,
16,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),16,,aq1gfc5zgagtpuj,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:4,,,,,,
17,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),17,,aq1gfc5zgagtpum,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:5,,,,,,
18,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),18,,aq1gfc5zgahxvyj,30.0,,,,,,,,,,,,,,
19,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),19,,aq1gfc5zgahxvym,30.0,,,,,,,,,,,,,,
20,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),20,,aq1gfc5zgahxvyp,30.0,,,,,,,,,,,,,,
21,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),21,,aq1gfc5zgak444k,30.0,,,,,,,,,,,,,,
22,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),22,,aq1gfc5zgak444n,30.0,,,,,,,,,,,,,,
23,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),23,,aq1gfc5zgak444q,30.0,,,,,,,,,,,,,,
