,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Master-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,ContainerId,ContainerName,Containers,Aliquot ID,Name,PCR-H2O:Kind,PCR-H2O:Volume,PCR-H2O:Water,Volume,Well Index,incubation_temp,source,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,DataTimepoint,Dataanalysis_tool,Dataanalysis_tool_version,Dataattachments,Datacreated_at,Datadata_type,Datadeleted_at,Datadeletion_requested,Dataid,Datainstruction_id,Datais_analysis,Datarun_id,Datatitle,Datauploaded_by,Datawarp_id,read_num,excitation_nm,emission_nm,timestamp,minutes
0,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[1 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1129f7190>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,71.3895726358447,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:37:54.053-08:00,,,[],2021-03-02T13:37:54.506-08:00,platereader,,False,d13q5k3yqrrqjm,i1ffua5tw8zrkc,False,,,,w13q5jgxxg7jg4,1,372,445,2021-03-02 21:37:54.053,0
1,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[2 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112a11c90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,79.57823026659969,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:40:25.843-08:00,,,[],2021-03-02T13:40:26.332-08:00,platereader,,False,d13q5k4q5qfwr3,i1ffua5twcebyf,False,,,,w13q5jgxxnvj59,2,372,445,2021-03-02 21:40:25.843,2
2,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[3 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112af31d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,88.42099836291,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:42:57.157-08:00,,,[],2021-03-02T13:42:57.615-08:00,platereader,,False,d13q5k5egg394k,i1ffua5twftxcj,False,,,,w13q5jgxxvpqwf,3,372,445,2021-03-02 21:42:57.157,5
3,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[4 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ae2a50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,96.91227086354557,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:45:28.849-08:00,,,[],2021-03-02T13:45:29.322-08:00,platereader,,False,d13q5k65vyapcv,i1ffua5twk8hrn,False,,,,w13q5jgxy484wd,4,372,445,2021-03-02 21:45:28.849,7
4,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[5 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128ef250>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,105.72305307937573,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:48:00.125-08:00,,,[],2021-03-02T13:48:00.578-08:00,platereader,,False,d13q5k6v8hnehq,i1ffua5twpn55r,False,,,,w13q5jgxyabaqx,5,372,445,2021-03-02 21:48:00.125,10
5,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[7 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112b669d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,122.63676344397777,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:53:02.715-08:00,,,[],2021-03-02T13:53:03.170-08:00,platereader,,False,d13q5k8awvewdu,i1ffua5twwfawx,False,,,,w13q5jgxyphpd2,7,372,445,2021-03-02 21:53:02.715,15
6,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[6 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112b2ff90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,115.2041680638146,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:50:31.497-08:00,,,[],2021-03-02T13:50:31.947-08:00,platereader,,False,d13q5k7kkjrrcy,i1ffua5twt2qhu,False,,,,w13q5jgxygegjg,6,372,445,2021-03-02 21:50:31.497,12
7,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[8 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112bc0590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,131.4836029463822,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:55:34.531-08:00,,,[],2021-03-02T13:55:35.004-08:00,platereader,,False,d13q5k92bxjpyd,i1ffua5twzuwb2,False,,,,w13q5jgxyvgftf,8,372,445,2021-03-02 21:55:34.531,17
8,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[9 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128c8450>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,141.59190844009768,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T13:58:05.991-08:00,,,[],2021-03-02T13:58:06.437-08:00,platereader,,False,d13q5k9rqc6dh4,i1ffua5tx59gq5,False,,,,w13q5jgxz3f98v,9,372,445,2021-03-02 21:58:05.991,20
9,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[11 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112be0310>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,158.45863727007637,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:03:09.429-08:00,,,[],2021-03-02T14:03:09.903-08:00,platereader,,False,d13q5kb7hkf8js,i1ffua5txc3pgb,False,,,,w13q5jgxzfnmvy,11,372,445,2021-03-02 22:03:09.429,25
10,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[10 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128eff10>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,147.49039901425502,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:00:37.439-08:00,,,[],2021-03-02T14:00:37.899-08:00,platereader,,False,d13q5kag3r7gga,i1ffua5tx8p448,False,,,,w13q5jgxz99na6,10,372,445,2021-03-02 22:00:37.439,22
11,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[14 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c25e90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,183.67715847749992,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:10:43.907-08:00,,,[],2021-03-02T14:10:44.383-08:00,platereader,,False,d13q5kdcnazpm8,i1ffua5txpafnm,False,,,,w13q5jgy22pdkc,14,372,445,2021-03-02 22:10:43.907,32
12,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[15 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c49e50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,193.62283965367317,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:13:15.073-08:00,,,[],2021-03-02T14:13:15.530-08:00,platereader,,False,d13q5ke3yd6nw9,i1ffua5txsq32q,False,,,,w13q5jgy28n6zs,15,372,445,2021-03-02 22:13:15.073,35
13,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[16 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128ef1d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,201.5863534606907,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:15:46.509-08:00,,,[],2021-03-02T14:15:46.969-08:00,platereader,,False,d13q5ketbpnju5,i1ffua5txw4net,False,,,,w13q5jgy2ercub,16,372,445,2021-03-02 22:15:46.509,37
14,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[17 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c0b0d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,210.63077261234088,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:18:17.928-08:00,,,[],2021-03-02T14:18:18.386-08:00,platereader,,False,d13q5kfhpxa9pb,i1ffua5txzh8tw,False,,,,w13q5jgy2myy2z,17,372,445,2021-03-02 22:18:17.928,40
15,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[18 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c66d50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,217.8345801438671,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:20:49.169-08:00,,,[],2021-03-02T14:20:49.781-08:00,platereader,,False,d13q5kg92bhmrh,i1ffua5ty4wu7z,False,,,,w13q5jgy2u45vj,18,372,445,2021-03-02 22:20:49.169,42
16,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[19 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112cce290>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,228.3378875893578,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:23:20.568-08:00,,,[],2021-03-02T14:23:21.028-08:00,platereader,,False,d13q5kgydgrhxh,i1ffua5ty8bem4,False,,,,w13q5jgy327bq4,19,372,445,2021-03-02 22:23:20.568,45
17,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[21 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112cf9210>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,243.8987923896365,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:28:23.467-08:00,,,[],2021-03-02T14:28:23.909-08:00,platereader,,False,d13q5kje58dqym,i1ffua5tyf5mda,False,,,,w13q5jgy3dpqdj,21,372,445,2021-03-02 22:28:23.467,50
18,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[20 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d19250>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,239.0630816784039,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:25:51.866-08:00,,,[],2021-03-02T14:25:52.337-08:00,platereader,,False,d13q5khpr7gp8c,i1ffua5tybqzz7,False,,,,w13q5jgy37vbc9,20,372,445,2021-03-02 22:25:51.866,47
19,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[23 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d32e50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,264.03755571123884,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:33:26.022-08:00,,,[],2021-03-02T14:33:26.498-08:00,platereader,,False,d13q5kkute3ts4,i1ffua5tynxt6g,False,,,,w13q5jgy3t2ges,23,372,445,2021-03-02 22:33:26.022,55
20,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[22 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d54c50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,253.69941353354625,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:30:54.800-08:00,,,[],2021-03-02T14:30:55.253-08:00,platereader,,False,d13q5kk5g54npv,i1ffua5tyjj7sd,False,,,,w13q5jgy3ksw84,22,372,445,2021-03-02 22:30:54.800,53
21,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[25 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d32fd0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,280.49433934482397,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:38:28.907-08:00,,,[],2021-03-02T14:38:29.373-08:00,platereader,,False,d13q5knaj5atmt,i1ffua5tyvryxp,False,,,,w13q5jgy46hv58,25,372,445,2021-03-02 22:38:28.907,60
22,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[24 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d94a10>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,268.12144945726084,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:35:57.339-08:00,,,[],2021-03-02T14:35:57.794-08:00,platereader,,False,d13q5kmk67d649,i1ffua5tyscdjk,False,,,,w13q5jgy3yuvg3,24,372,445,2021-03-02 22:35:57.339,58
23,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[26 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112dc0910>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,286.8089605884276,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:41:00.252-08:00,,,[],2021-03-02T14:41:00.712-08:00,platereader,,False,d13q5knzw265r7,i1ffua5tyz6kbs,False,,,,w13q5jgy4cn2xs,26,372,445,2021-03-02 22:41:00.252,63
24,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[27 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ddc610>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,298.50425308465384,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:43:31.332-08:00,,,[],2021-03-02T14:43:31.801-08:00,platereader,,False,d13q5kpr7qdj6d,i1ffua5tz4k6qv,False,,,,w13q5jgy4jkud7,27,372,445,2021-03-02 22:43:31.332,65
25,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[28 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e045d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,305.2229620373554,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:46:02.717-08:00,,,[],2021-03-02T14:46:03.183-08:00,platereader,,False,d13q5kqfjrx372,i1ffua5tz94y8z,False,,,,w13q5jgy4re8eg,28,372,445,2021-03-02 22:46:02.717,68
26,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[29 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ddc5d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,311.96801793045483,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:48:34.227-08:00,,,[],2021-03-02T14:48:34.686-08:00,platereader,,False,d13q5kr6xfmbrz,i1ffua5tzchjn4,False,,,,w13q5jgy4xxmee,29,372,445,2021-03-02 22:48:34.227,70
27,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[30 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e422d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,G4,320.4545074677203,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:51:05.761-08:00,,,[],2021-03-02T14:51:06.220-08:00,platereader,,False,d13q5krwb7qm99,i1ffua5tzesxw6,False,,,,w13q5jgy56fzec,30,372,445,2021-03-02 22:51:05.761,73
