,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Master-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,ContainerId,ContainerName,Containers,Aliquot ID,Name,PCR-H2O:Kind,PCR-H2O:Volume,PCR-H2O:Water,Volume,Well Index,incubation_temp,source
78,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceauh22k,,,,,30:microliter,78,,
79,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceavn86h,,,,,30:microliter,79,,
80,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceavn86k,,,,,30:microliter,80,,
81,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceawseah,,,,,30:microliter,81,,
82,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceawseak,,,,,30:microliter,82,,
83,,,,,,,,,,ct1ffua5u4wnr98,Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate,Container(Row:0-ct1ffg5rdguqzjm-Incubated-IVTT-Storage-Plate),aq1ffxdceawsean,,,,,30:microliter,83,,
84,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtayu25f,ProteinActivityReaction,,,,100:microliter,0,75:celsius,ct1fdrbvet5khpa:0
85,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb6gzsq,ProteinActivityReaction,,,,100:microliter,1,75:celsius,ct1fdrbvet5khpa:1
86,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt77er2j,ProteinActivityReaction,,,,100:microliter,2,75:celsius,ct1fdrbvet5khpa:2
87,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7d4qpp,ProteinActivityReaction,,,,100:microliter,3,75:celsius,ct1fdrbvet5khpa:3
88,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22dcz9zb,ProteinActivityReaction,,,,10:microliter,4,,
89,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22de5g59,ProteinActivityReaction,,,,10:microliter,5,,
90,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22de5g5b,ProteinActivityReaction,,,,10:microliter,6,,
91,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22de5g5d,ProteinActivityReaction,,,,10:microliter,7,,
92,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22df9p9b,ProteinActivityReaction,,,,10:microliter,8,,
93,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22df9p9d,ProteinActivityReaction,,,,10:microliter,9,,
94,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22dgdvdb,ProteinActivityReaction,,,,10:microliter,10,,
95,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe22dgdvdd,ProteinActivityReaction,,,,10:microliter,11,,
96,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtazy89j,ProteinActivityReaction,,,,100:microliter,12,71.6:celsius,ct1fdrbvet5khpa:0
97,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7wp,ProteinActivityReaction,,,,100:microliter,13,71.6:celsius,ct1fdrbvet5khpa:1
98,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt77er2n,ProteinActivityReaction,,,,100:microliter,14,71.6:celsius,ct1fdrbvet5khpa:2
99,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7d4qps,ProteinActivityReaction,,,,100:microliter,15,71.6:celsius,ct1fdrbvet5khpa:3
100,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqmvjdp,ProteinActivityReaction,,,,10:microliter,16,,
101,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqmvjdr,ProteinActivityReaction,,,,10:microliter,17,,
102,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqnzrhp,ProteinActivityReaction,,,,10:microliter,18,,
103,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqnzrhr,ProteinActivityReaction,,,,10:microliter,19,,
104,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqq5xnp,ProteinActivityReaction,,,,10:microliter,20,,
105,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqq5xnr,ProteinActivityReaction,,,,10:microliter,21,,
106,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqq5xnt,ProteinActivityReaction,,,,10:microliter,22,,
107,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe3sqra5sr,ProteinActivityReaction,,,,10:microliter,23,,
108,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb34edh,ProteinActivityReaction,,,,100:microliter,24,62.8:celsius,ct1fdrbvet5khpa:0
109,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1
110,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt78jx6m,ProteinActivityReaction,,,,100:microliter,26,62.8:celsius,ct1fdrbvet5khpa:2
111,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7e8wts,ProteinActivityReaction,,,,100:microliter,27,62.8:celsius,ct1fdrbvet5khpa:3
112,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7m8bka,ProteinActivityReaction,,,,10:microliter,28,,
113,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7nchq8,ProteinActivityReaction,,,,10:microliter,29,,
114,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7nchqa,ProteinActivityReaction,,,,10:microliter,30,,
115,,,,,,,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7pgqu8,ProteinActivityReaction,,,,10:microliter,31,,
116,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7pgqua,,,,,10:microliter,32,,
117,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7pgquc,,,,,10:microliter,33,,
118,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7qmwya,,,,,10:microliter,34,,
119,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxe5j7qmwyc,,,,,10:microliter,35,,
120,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb34edm,,,,,100:microliter,36,55:celsius,ct1fdrbvet5khpa:0
121,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1
122,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt79q5ak,,,,,100:microliter,38,55:celsius,ct1fdrbvet5khpa:2
123,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7fd4xr,,,,,100:microliter,39,55:celsius,ct1fdrbvet5khpa:3
124,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazvt9b3,,,,,10:microliter,40,,
125,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazvt9b5,,,,,10:microliter,41,,
126,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazwxff3,,,,,10:microliter,42,,
127,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazwxff5,,,,,10:microliter,43,,
128,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazwxff7,,,,,10:microliter,44,,
129,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazy3nk4,,,,,10:microliter,45,,
130,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazy3nk6,,,,,10:microliter,46,,
131,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxctazy3nk8,,,,,10:microliter,47,,
132,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb48mhk,,,,,100:microliter,48,47.5:celsius,ct1fdrbvet5khpa:0
133,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb9wm6q,,,,,100:microliter,49,47.5:celsius,ct1fdrbvet5khpa:1
134,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt79q5ap,,,,,100:microliter,50,47.5:celsius,ct1fdrbvet5khpa:2
135,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7fd4xu,,,,,100:microliter,51,47.5:celsius,ct1fdrbvet5khpa:3
136,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nr6bsw,,,,,10:microliter,52,,
137,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nr6bsy,,,,,10:microliter,53,,
138,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nsahww,,,,,10:microliter,54,,
139,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nsahwy,,,,,10:microliter,55,,
140,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nsahx2,,,,,10:microliter,56,,
141,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nter2y,,,,,10:microliter,57,,
142,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nter32,,,,,10:microliter,58,,
143,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcv3nujx6y,,,,,10:microliter,59,,
144,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb48mhp,,,,,100:microliter,60,37:celsius,ct1fdrbvet5khpa:0
145,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb9wm6t,,,,,100:microliter,61,37:celsius,ct1fdrbvet5khpa:1
146,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7auben,,,,,100:microliter,62,37:celsius,ct1fdrbvet5khpa:2
147,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7ghb3t,,,,,100:microliter,63,37:celsius,ct1fdrbvet5khpa:3
148,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubccjzf,,,,,10:microliter,64,,
149,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubccjzh,,,,,10:microliter,65,,
150,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubdgs5e,,,,,10:microliter,66,,
151,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubdgs5g,,,,,10:microliter,67,,
152,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubemy9f,,,,,10:microliter,68,,
153,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubemy9h,,,,,10:microliter,69,,
154,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubemy9k,,,,,10:microliter,70,,
155,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcwubfs6dg,,,,,10:microliter,71,,
156,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb5ctnn,,,,,100:microliter,72,32.5:celsius,ct1fdrbvet5khpa:0
157,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtbb2tas,,,,,100:microliter,73,32.5:celsius,ct1fdrbvet5khpa:1
158,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbzt7byhjn,,,,,100:microliter,74,32.5:celsius,ct1fdrbvet5khpa:2
159,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxc4ugs83qe,,,,,100:microliter,75,32.5:celsius,ct1fdrbvet5khpa:3
160,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzutjbq,,,,,10:microliter,76,,
161,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzutjbs,,,,,10:microliter,77,,
162,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzvxrfq,,,,,10:microliter,78,,
163,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzvxrfs,,,,,10:microliter,79,,
164,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzx3xkr,,,,,10:microliter,80,,
165,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzx3xkt,,,,,10:microliter,81,,
166,,,,,,,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxcykzx3xkv,,,,,10:microliter,82,,
