,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot ID,Aliquot Name,Aliquot Volume (ul),Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,GAIN,DataTimepoint,Dataanalysis_tool,Dataanalysis_tool_version,Dataattachments,Datacreated_at,Datadata_type,Datadeleted_at,Datadeletion_requested,Dataid,Datainstruction_id,Datais_analysis,Datarun_id,Datatitle,Datauploaded_by,Datawarp_id,read_num,excitation_nm,emission_nm
0,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A1,54869.929301938006,ct1ffua5u4key3x,aq1ffxbdtayu25f,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,75:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:0,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A2,54138.323765743895,ct1ffua5u4key3x,aq1ffxbdtb6gzsq,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,75:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:1,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
2,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A3,54488.393819527555,ct1ffua5u4key3x,aq1ffxbzt77er2j,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,75:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:2,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
3,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A4,54283.542063901405,ct1ffua5u4key3x,aq1ffxbzt7d4qpp,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,75:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:3,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
4,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A5,64425.892438624316,ct1ffua5u4key3x,aq1ffxe22dcz9zb,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
5,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A6,64473.909740082265,ct1ffua5u4key3x,aq1ffxe22de5g59,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
6,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A7,64704.52625268003,ct1ffua5u4key3x,aq1ffxe22de5g5b,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
7,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A8,65043.97007498401,ct1ffua5u4key3x,aq1ffxe22de5g5d,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
8,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A9,65314.10421036843,ct1ffua5u4key3x,aq1ffxe22df9p9b,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
9,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A10,65371.584058381966,ct1ffua5u4key3x,aq1ffxe22df9p9d,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
10,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A11,65489.461304644974,ct1ffua5u4key3x,aq1ffxe22dgdvdb,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
11,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,A12,65775.39614706622,ct1ffua5u4key3x,aq1ffxe22dgdvdd,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
12,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B1,54751.08190774782,ct1ffua5u4key3x,aq1ffxbdtazy89j,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:0,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
13,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B2,55626.48981058358,ct1ffua5u4key3x,aq1ffxbdtb7n7wp,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:1,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
14,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B3,54560.349041167276,ct1ffua5u4key3x,aq1ffxbzt77er2n,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:2,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
15,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B4,55140.31061548712,ct1ffua5u4key3x,aq1ffxbzt7d4qps,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:3,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
16,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B5,66173.59244123241,ct1ffua5u4key3x,aq1ffxe3sqmvjdp,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
17,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B6,66088.31105653381,ct1ffua5u4key3x,aq1ffxe3sqmvjdr,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
18,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B7,66488.94448947921,ct1ffua5u4key3x,aq1ffxe3sqnzrhp,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
19,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B8,66537.12138799162,ct1ffua5u4key3x,aq1ffxe3sqnzrhr,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
20,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B9,66556.8186860179,ct1ffua5u4key3x,aq1ffxe3sqq5xnp,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
21,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B10,66813.45846865397,ct1ffua5u4key3x,aq1ffxe3sqq5xnr,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
22,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B11,66887.78814555383,ct1ffua5u4key3x,aq1ffxe3sqq5xnt,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
23,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,B12,66912.53984367872,ct1ffua5u4key3x,aq1ffxe3sqra5sr,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
24,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C1,54961.32563164015,ct1ffua5u4key3x,aq1ffxbdtb34edh,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:0,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
25,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,55365.45243589673,ct1ffua5u4key3x,aq1ffxbdtb7n7ws,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:1,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
26,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C3,54463.596796425285,ct1ffua5u4key3x,aq1ffxbzt78jx6m,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:2,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
27,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C4,54213.08731900382,ct1ffua5u4key3x,aq1ffxbzt7e8wts,ProteinActivityReaction,100.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:3,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
28,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C5,66852.16378595425,ct1ffua5u4key3x,aq1ffxe5j7m8bka,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
29,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C6,67069.91974128177,ct1ffua5u4key3x,aq1ffxe5j7nchq8,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
30,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C7,67169.36608356434,ct1ffua5u4key3x,aq1ffxe5j7nchqa,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
31,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C8,67272.6518317155,ct1ffua5u4key3x,aq1ffxe5j7pgqu8,ProteinActivityReaction,10.0,rs1fbyyzjd6ptbz,90:microliter,LigandMix,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
32,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C9,67512.53206011442,ct1ffua5u4key3x,aq1ffxe5j7pgqua,,10.0,,,,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
33,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C10,67274.35067472147,ct1ffua5u4key3x,aq1ffxe5j7pgquc,,10.0,,,,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
34,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C11,67360.50431129476,ct1ffua5u4key3x,aq1ffxe5j7qmwya,,10.0,,,,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
35,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C12,67357.08564269762,ct1ffua5u4key3x,aq1ffxe5j7qmwyc,,10.0,,,,,,,,,,,,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
36,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D1,54058.351509515516,ct1ffua5u4key3x,aq1ffxbdtb34edm,,100.0,,,,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:0,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
37,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,54023.57318008744,ct1ffua5u4key3x,aq1ffxbdtb8se2r,,100.0,,,,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:1,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
38,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112339590>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D3,54188.20655284615,ct1ffua5u4key3x,aq1ffxbzt79q5ak,,100.0,,,,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1fdrbvet5khpa:2,0.1607843137254902,2021-03-02T13:35:22.387-08:00,,,[],2021-03-02T13:35:22.847-08:00,platereader,,False,d13q5k39bebvkq,i1ffua5tw6rcba,False,,,,w13q5jgxx9p6g6,-1,494,512
