,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
14,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),14,,aq1gx5yaxw5d9eh,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:2,,,,,,
15,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),15,,aq1gx5yaxw6hfjf,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:3,,,,,,
16,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),16,,aq1gx5yaxw6hfjh,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:4,,,,,,
17,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),17,,aq1gx5yaxw6hfjk,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:5,,,,,,
18,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),18,,aq1gx5yaxw6hfjn,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:6,,,,,,
19,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),19,,aq1gx5yaxw7nnph,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:7,,,,,,
20,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),20,,aq1gx5yaxw7nnpk,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:8,,,,,,
21,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),21,,aq1gx5yaxw7nnpn,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:9,,,,,,
22,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),22,,aq1gx5yaxw8sutj,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:10,,,,,,
23,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),23,,aq1gx5yaxw8sutm,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:11,,,,,,
24,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),24,,aq1gx5ycrasrvf8,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:0,,,,,,
25,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),25,,aq1gx5ycrasrvfa,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:1,,,,,,
26,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),26,,aq1gx5ycrcfyyeq,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:2,,,,,,
27,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),27,,aq1gx5ycrch56jr,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:3,,,,,,
