,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
14,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),25,,aq1gqmx6d2bqeu8,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:1,,,,,,
15,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),26,,aq1gqmx6d2cumy5,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:2,,,,,,
16,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),27,,aq1gqmx6d2cumy7,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:3,,,,,,
17,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),28,,aq1gqmx6d2cumy9,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:4,,,,,,
18,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),29,,aq1gqmx6d2dyu45,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:5,,,,,,
19,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),30,,aq1gqmx6d2dyu47,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:6,,,,,,
20,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),31,,aq1gqmx6d2dyu49,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:7,,,,,,
21,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),32,,aq1gqmx6d2dyu4b,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:8,,,,,,
22,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),33,,aq1gqmx6d2f5287,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:9,,,,,,
23,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),34,,aq1gqmx6d2f5289,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:10,,,,,,
